movie_id,movie_name,genre,description,director,actor1,actor2,actor3
tt19815094,Black Night,crime,"Becoming part of a collective anger, Ishak copes with his conscience in a small village in Anatolia and struggles with the violence of collective silence.",Özcan Alper,Ogulcan Ali,Berkay Ates,Mustafa Ates
tt0061447,Caprice,crime,An industrial designer causes chaos when she sells a secret cosmetics formula to a rival company.,Frank Tashlin,Doris Day,Richard Harris,Ray Walston
tt0120894,Immortality,crime,Vampire in London is searching for the ideal woman to redeem him.,Po-Chih Leong,Jude Law,Elina Löwensohn,Timothy Spall
tt0040444,Hollow Triumph,crime,"Pursued by the big-time gambler he robbed, John Muller assumes a new identity, with unfortunate results.","Steve Sekely, 
Paul Henreid",Paul Henreid,Joan Bennett,Eduard Franz
tt0116516,"Henry: Portrait of a Serial Killer, Part 2",crime,"Henry II picks up where the original (Henry: Portrait of a Serial Killer) left off. Henry (Neil Giuntoli) takes a thankless job at a port-o-john company where he meets husband and wife, Kai...                See full summary »",Chuck Parello,Penelope Milford,Neil Giuntoli,Mike Houlihan
tt2503954,Broken Horses,crime,"The bonds of brotherhood, the laws of loyalty, and the futility of violence in the shadows of the US Mexico border gang wars.",Vidhu Vinod Chopra,Henry Shotwell,Thomas Jane,Nicholas Neve
tt13194654,Code of Silence,crime,Plot unknown.,Ben Mole,Stephen Moyer,Andrew Tiernan,Alec Newman
tt0092776,Confessions of a Serial Killer,crime,"After being arrested, a Texas man begins confessing to the brutal murder of over 200 women. He recounts his random selection of victims and his traveling companions, his friend and friend's...                See full summary »",Mark Blair,Robert A. Burns,Dennis Hill,Berkley Garrett
tt0074214,Black Shampoo,crime,"A promiscuous heterosexual black hairstylist and businessman has sex with his white female customers, but when he begins a relationship with his black secretary, her white mobster ex-boyfriend resorts to violent measures to get her back.",Greydon Clark,John Daniels,Tanya Boyd,Joseph Carlo
tt0159509,Mobile Suit Gundam I,crime,A teenage boy must fight in an interplanetary war as the only available pilot to a revolutionary new giant battle robot.,"Ryôji Fujiwara, 
Yoshiyuki Tomino, 
Eikichi Kojika, 
Shin'ya Sadamitsu",Tôru Furuya,Hirotaka Suzuoki,Shôzô Îzuka
tt7822438,Thadam,crime,The murder of a youngster creates confusion among cops when they discover the suspect has a lookalike.,Magizh Thirumeni,Arun Vijay,Tanya Hope,Smruthi Venkat
tt8862774,Maha,crime,A young girl's killer is hunted by a police officer.,U.R.Jameel,Silambarasan Rajendar,Hansika Motwani,U.R.Jameel
tt6170804,The Assassin's Code,crime,"A rookie detective, son of a dead disgraced cop, works to solve his first major case while under the watchful eye of a ghost-like assassin.",David A. Armstrong,Justin Chatwin,Peter Stormare,Mark Thompson
tt0069442,A Gorgeous Girl Like Me,crime,"Stanislas Previne is a young sociologist, preparing a thesis on criminal women. He meets in prison Camille Bliss to interview her. Camille is accused to have murdered her lover Arthur and ...                See full summary »",François Truffaut,Bernadette Lafont,Claude Brasseur,Charles Denner
tt0061595,Double Trouble,crime,"When singer Guy Lambert goes on tour in Europe, he is pursued by two beautiful women, bumbling jewel thieves, and a mysterious killer.",Norman Taurog,Elvis Presley,Annette Day,John Williams
tt0451102,The Lost,crime,"19-year-old Ray Pye murders two young women. Four years later, detective Charlie Schilling knows that Ray did it. He just needs to prove it. Meanwhile, Ray has met his match in a new girl in town, Katherine Wallace.",Chris Sivertson,Marc Senter,Shay Astar,Alex Frost
tt0284971,Coastlines,crime,"An ex-con returns to his Florida hometown after three years and becomes involved with the wife of his best friend, the local Sheriff.",Victor Nunez,Timothy Olyphant,Josh Brolin,Sarah Wynter
tt3973012,Women Who Kill,crime,"Commitment phobic Morgan and her ex-girlfriend Jean, locally famous true crime podcasters, suspect Morgan's new love interest is a murderer.",Ingrid Jungermann,Annette O'Toole,Sheila Vand,Deborah Rush
tt0044847,Loan Shark,crime,"At the request of factory owners and union leaders, a tough ex-con infiltrates a gang of loan sharks who are preying on financially desperate factory workers.",Seymour Friedman,George Raft,Dorothy Hart,Paul Stewart
tt0083107,Some Kind of Hero,crime,"A Vietnam vet returns home from a prisoner of war camp and is greeted as a hero, but is quickly forgotten and soon discovers how tough survival is in his own country.",Michael Pressman,Richard Pryor,Margot Kidder,Ray Sharkey
tt14716932,Pipeline,crime,Six thieves wish to change their lives by stealing oil hidden in a tunnel dozens of meters underground in Korea.,Ha Yoo,Da-bin Bae,Yoo-ram Bae,Ji Dae-han
tt0105196,Pretty Woman,crime,"Nightclub hostess Mimin is hired to impersonate her lookalike Hsin, an office worker who was murdered.",Chi-Kin Yeung,Veronica Yip,Alex Fong,Siu-Wah Chan
tt2403558,Catch Hell,crime,A fading Hollywood pretty-boy gets taken and brutalized in Louisiana by two local men with his total ruination at heart.,Ryan Phillippe,Ryan Phillippe,Ian Barford,Stephen Louis Grush
tt5354160,Mirror Game,crime,Ayna is an actor and the prison is his stage. He slips into the characters of the powerful convicted in exchange of money and take their place in prison. This strange profession is borne ...                See full summary »,Amitabh Reza Chowdhury,Chanchal Chowdhury,Masuma Rahman Nabila,Partha Barua
tt0068704,Hit Man,crime,An ex-cop discovers that his brother's recent death is intertwined with both the Los Angeles underworld and the city's porno movie scene.,George Armitage,Bernie Casey,Pam Grier,Lisa Moore
tt0054731,Cash on Demand,crime,"A charming but ruthless criminal holds the family of a bank manager hostage as part of a cold-blooded plan to steal 97,000 pounds.",Quentin Lawrence,Peter Cushing,André Morell,Richard Vernon
tt3266724,Black Rose,crime,A Russian Police Major is enlisted by the LAPD to help solve a series of gruesome murders perpetrated against young women by a sadistic sociopathic killer on the mean streets of Hollywood.,Alexander Nevsky,Alexander Nevsky,Kristanna Loken,Adrian Paul
tt1662546,Daddy's Girl,crime,A young woman held captive by her stepfather becomes the focus of a female vigilante.,Julian Richards,Jemma Dallender,Costas Mandylor,Britt McKillip
tt0019735,Bulldog Drummond,crime,A bored WWI veteran helps out a young woman whose uncle is being held hostage by embezzlers.,F. Richard Jones,Ronald Colman,Claud Allister,Lawrence Grant
tt0041178,The Big Steal,crime,An army lieutenant accused of robbery pursues the real thief on a frantic chase through Mexico aided by the thief's fiancee.,Don Siegel,Robert Mitchum,Jane Greer,William Bendix
tt0079153,Firepower,crime,A merc is hired by the F.B.I. to track down a powerful recluse criminal. A woman is also trying to track him down for her own personal vendetta.,Michael Winner,Sophia Loren,James Coburn,O.J. Simpson
tt0991150,Christmas in Wonderland,crime,"Three children and their father move from Los Angeles, California to Edmonton, Alberta. When they go shopping at West Edmonton Mall, they find counterfeit cash, inadvertently help catch crooks, and make a discovery about Santa.",James Orr,Matthew Knight,Chris Kattan,Cameron Bright
tt0046878,Crime Wave,crime,Reformed parolee Steve Lacey is caught in the middle when a wounded former cellmate seeks him out for shelter.,André De Toth,Gene Nelson,Sterling Hayden,Phyllis Kirk
tt7671414,Thriller,crime,A childhood prank comes back to haunt a clique of South Central Los Angeles teens when their victim returns home during their high-school Homecoming weekend.,Dallas Jackson,Jessica Allain,Luke Tennie,Mitchell Edwards
tt1079360,The Girl from the Naked Eye,crime,"\"When Sandy, a call girl at \"\"The Naked Eye\"\"",ends up dead,Jake,"",""
tt26295103,Ride,crime,"Father and son must partner with a bull rider on a money heist, in order to raise money for his daughter's cancer treatment.",Jake Allyn,C. Thomas Howell,Annabeth Gish,Jake Allyn
tt9742422,Savage,crime,"Buried by treacherous conditions at the top of Mt. Baekdu, a policeman must brave the extreme weather until his transfer comes through. When a group of thieves stumbles into the station, both sides must fight for survival.",Siwei Cui,Chang Chen,Ni Ni,Fan Liao
tt4159182,The Lady in the Car with Glasses and a Gun,crime,"A woman must find out about a crime she is implicated, to prove her innocence.",Joann Sfar,Freya Mavor,Benjamin Biolay,Elio Germano
tt0096236,Tiger Cage,crime,A team of cops get brutally exposed to violence after raiding a drug operation and discovering a link between few members of the police force and an American crime syndicate dealing with drug trafficking.,Woo-Ping Yuen,Jacky Cheung,Carol 'Do Do' Cheng,Simon Yam
tt0072975,The Farmer,crime,"Kyle Martin returns as a silver star hero, but realizes running a one man farm is not profitable, and the bank wants to foreclose, despite returning as a hero. Then a gambler Johnny has a ...                See full summary »",David Berlatsky,Gary Conway,Angel Tompkins,Michael Dante
tt26509727,Al Hayba - the movie,crime,"After 17 years, the murderer of Jabal's father, is spotted alive in Bulgaria. Jabal Sheikh Al-Jabal heads a fierce hunt with some of his men passing by Istanbul and Bulgaria. With the aim ...                See full summary »",Samer Al Barkawi,Rafik Ali Ahmad,Joseph Akiki,Mohamad Akil
tt13152476,Bullets for Winter,crime,Plot undisclosed.,"","","",""
tt0056121,Jigsaw,crime,A woman is found murdered in a house along the coast from Brighton. Local detectives Fellows and Wilks lead an investigation methodically following up leads and clues mostly in Brighton and Hove but also further afield.,Val Guest,Jack Warner,Ronald Lewis,Yolande Donlan
tt13130532,Footfairy,crime,"The plot is set in Mumbai, a city of dream and land of opportunities. The psychological crime thriller showcases an intriguing chase between a serial killer with a distinctive fetish and ...                See full summary »",Kanishk Varma,Gulshan Devaiah,Sagarika Ghatge,Shonita Joshi
tt1460643,Pimp,crime,"A week in the life of Woody; a Soho pimp, as seen through the eyes of concealed documentary cameras: A week which spirals brutally out of control.",Robert Cavanah,Robert Cavanah,Danny Dyer,Billy Boyd
tt2104837,A Common Man,crime,"A terrorist plants several bombs throughout the city of Colombo, Sri Lanka and threatens to detonate them unless prisoners are released.",Chandran Rutnam,Ben Kingsley,Ben Cross,Patrick Rutnam
tt1843120,The Unjust,crime,"When the most probable serial killer suspect dies and the case looks like it's reached a dead end, police brass decide to create a killer - and anyone will do.",Seung-wan Ryu,Hwang Jung-min,Seung-beom Ryu,Hae-Jin Yoo
tt4627352,Shepherds and Butchers,crime,A lawyer takes on a case of a prison guard in South Africa who is traumatized by the executions he's witnessed.,Oliver Schmitz,Steve Coogan,Andrea Riseborough,Garion Dowds
tt8212958,Fire Will Come,crime,Amador returns home to his aging mother after serving a sentence for arson. He tries to adapt to daily farm life and coping with the villagers' memories of his past actions.,Óliver Laxe,Amador Arias,Benedicta Sánchez,Inazio Abrao
tt0042379,Dark City,crime,"\"Gamblers who \"\"took\"\" an out-of-town sucker in a crooked poker game feel shadowy vengeance closing in on them.\"",William Dieterle,Charlton Heston,Lizabeth Scott,Viveca Lindfors
tt0100777,A Moment of Romance,crime,"During a bank heist, the getaway driver Wah took a young woman Jo Jo hostage. After preventing her from getting killed by his accomplices, they began a forbidden relationship causing mayhem and chaos for their friends and family.",Benny Chan,Andy Lau,Chien-Lien Wu,Man-Tat Ng
tt2275946,Redirected,crime,Three friends try to make money and invite another friend in on a plot.,Emilis Velyvis,Vinnie Jones,Scot Williams,Gil Darnell
tt7534068,The Trouble with You,crime,"Yvonne is a police detective in a town on the French Riviera and the young widow of police chief Santi, a local hero. One day, she learns that her husband was in fact a crooked cop.",Pierre Salvadori,Adèle Haenel,Pio Marmaï,Audrey Tautou
tt13537200,La Palisiada,crime,"Ukraine, 1996. 5 months before the moratorium on the death penalty, two old friends, a police detective and a forensic psychiatrist, investigate a murder of their colleague.",Philip Sotnychenko,Stepan Barabash,Novruz Hikmet,Sergiy Luzanovsky
