movie_id,movie_name,genre,description,director,actor1,actor2,actor3
tt3787590,We Are Your Friends,romance,"Caught between a forbidden romance and the expectations of his friends, aspiring DJ Cole Carter attempts to find the path in life that leads to fame and fortune.",Max Joseph,Zac Efron,Wes Bentley,Emily Ratajkowski
tt1231586,A Good Old Fashioned Orgy,romance,A group of 30-year-olds who have been friends since high school attempt to throw an end-of-summer orgy.,"Alex Gregory, 
Peter Huyck",Jason Sudeikis,Leslie Bibb,Tyler Labine
tt0100828,The Two Jakes,romance,"\"The sequel to Chinatown (1974) finds J.J. \"\"Jake\"\" Gittes investigating adultery and murder","and the money that comes from oil.\"",/name/nm0000197/,"",""
tt0368578,Are We There Yet?,romance,"To impress a foxy divorcee, ladies' man Nick offers to take her kids on an extended road trip, unaware of the torture he's in for.",Brian Levant,Ice Cube,Nia Long,Aleisha Allen
tt0313911,Agent Cody Banks,romance,A government agent trains Cody Banks in the ways of covert operations that require younger participants.,Harald Zwart,Frankie Muniz,Hilary Duff,Andrew Francis
tt0446755,The Painted Veil,romance,"A British medical doctor fights a cholera epidemic in a small Chinese village, while being trapped at home in a loveless marriage to an unfaithful wife.",John Curran,Naomi Watts,Edward Norton,Liev Schreiber
tt1536048,W.E.,romance,"The affair between King Edward VIII and American divorcée Wallis Simpson, and a contemporary romance between a married woman and a Russian security guard.",Madonna,Abbie Cornish,James D'Arcy,Andrea Riseborough
tt0324554,Wicker Park,romance,"A young Chicago advertising executive believes a woman he sees in a café is his long-lost love. His belief leads to obsession, as he puts his life on hold in order to trail her.",Paul McGuigan,Josh Hartnett,Diane Kruger,Matthew Lillard
tt0098453,Teen Witch,romance,"High school misfit Louise, at a loss for romance, discovers magical abilities, but the teenage witch finds that she cannot conjure herself true love, so what?",Dorian Walker,Robyn Lively,Dan Gauthier,Joshua John Miller
tt0287963,Secret Things,romance,"Two young women find themselves struggling to survive in Paris, street-wise Nathalie, a stripper, and naïve Sandrine, a barmaid. Together, they discover that sex can be used to their ...                See full summary »",Jean-Claude Brisseau,Coralie Revel,Sabrina Seyvecou,Roger Miremont
tt0021749,City Lights,romance,"With the aid of a wealthy erratic tippler, a dewy-eyed tramp who has fallen in love with a sightless flower girl accumulates money to be able to help her medically.",Charles Chaplin,Charles Chaplin,Virginia Cherrill,Florence Lee
tt14813966,Tyler Perry's A Madea Homecoming,romance,Madea's back hallelujer. And she's not putting up with any nonsense as family drama erupts at her great-grandson's college graduation celebration.,Tyler Perry,Tyler Perry,Cassi Davis,David Mann
tt1859522,Kiss Me,romance,A young woman engaged to be married finds herself in an affair with her soon-to-be stepmother's lesbian daughter.,Alexandra-Therese Keining,Ruth Vega Fernandez,Liv Mjönes,Krister Henriksson
tt1152398,Beastly,romance,"\"A modern-day take on the \"\"Beauty and the Beast\"\" tale where a New York teen is transformed into a hideous monster in order to find true love.\"",Daniel Barnz,Alex Pettyfer,Vanessa Hudgens,Mary-Kate Olsen
tt0105488,Strictly Ballroom,romance,A maverick dancer risks his career by performing an unusual routine and sets out to succeed with a new partner.,Baz Luhrmann,Paul Mercurio,Tara Morice,Bill Hunter
tt0113228,Grumpier Old Men,romance,"John and Max resolve to save their beloved bait shop from turning into an Italian restaurant, just as its new female owner catches Max's attention.",Howard Deutch,Walter Matthau,Jack Lemmon,Ann-Margret
tt1462900,The Grandmaster,romance,"The story of martial-arts master Ip Man, the man who trained Bruce Lee.",Kar-Wai Wong,Tony Chiu-Wai Leung,Ziyi Zhang,Jin Zhang
tt0472160,Penelope,romance,"\"A modern romantic tale about a young aristocratic heiress born under a curse that can only be broken when she finds true love with \"\"one who will accept her as one of their own.\"\"\"",Mark Palansky,Christina Ricci,James McAvoy,Reese Witherspoon
tt6957966,Little Italy,romance,"A young couple must navigate a blossoming romance, amidst a war between their families' competing pizza restaurants.",Donald Petrie,Emma Roberts,Hayden Christensen,Danny Aiello
tt0983213,5 Centimeters per Second,romance,"Told in three interconnected segments, we follow a young man named Takaki through his life as cruel winters, cold technology, and finally, adult obligations and responsibility converge to test the delicate petals of love.",Makoto Shinkai,Kenji Mizuhashi,Yoshimi Kondou,Satomi Hanamura
tt1046163,My Best Friend's Girl,romance,Tank faces the ultimate test of friendship when his best friend hires him to take his ex-girlfriend out on a lousy date in order to make her realize how great her former boyfriend is.,Howard Deutch,Kate Hudson,Dane Cook,Jason Biggs
tt15464742,Kali Jotta,romance,Kali Jotta revolves around the life and struggle of Raabia and her student Anant. Their relationship raises various questions and disagreements towards the politics of gender performativity in Indian cultural system.,Vijay Kumar Arora,Satinder Sartaaj,Ankur Verma,Neeru Bajwa
tt0374536,Bewitched,romance,"Thinking he can overshadow an unknown actress in the part, an egocentric actor unknowingly gets a witch cast in an upcoming television remake of the classic sitcom Bewitched (1964).",Nora Ephron,Nicole Kidman,Will Ferrell,Shirley MacLaine
tt14506528,Along for the Ride,romance,"The summer before college Auden meets the mysterious Eli, a fellow insomniac. While the seaside town of Colby sleeps, the two embark on a nightly quest to help Auden experience the fun, carefree teen life she never knew she wanted.",Sofia Alvarez,Emma Pasarow,Belmont Cameli,Laura Kariuki
tt0092699,Broadcast News,romance,"Take two rival television reporters: one handsome, one talented, both male. Add one producer, female. Mix well, and watch the sparks fly.",James L. Brooks,William Hurt,Albert Brooks,Holly Hunter
tt0035446,To Be or Not to Be,romance,"During the Nazi occupation of Poland, an acting troupe becomes embroiled in a Polish soldier's efforts to track down a German spy.",Ernst Lubitsch,Carole Lombard,Jack Benny,Robert Stack
tt0039293,Cynthia,romance,Sickly girl finds an outlet in music.,Robert Z. Leonard,Elizabeth Taylor,George Murphy,S.Z. Sakall
tt0086650,À Nos Amours,romance,An erratic young woman's family desperately tries to prevent her increasingly erotic ways.,Maurice Pialat,Sandrine Bonnaire,Maurice Pialat,Christophe Odent
tt2176013,Jab Tak Hai Jaan,romance,A woman is made to realize that her prayers and sacrifice to save her boyfriend's life may have led him to a fate worse than death.,Yash Chopra,Shah Rukh Khan,Katrina Kaif,Anushka Sharma
tt1024943,Om Shanti Om,romance,"In the 1970s, Om, an aspiring actor, is murdered, but is immediately reincarnated into the present day. He attempts to discover the mystery of his demise and find Shanti, the love of his previous life.",Farah Khan,Shah Rukh Khan,Deepika Padukone,Arjun Rampal
tt0039689,Out of the Past,romance,"A private eye escapes his past to run a gas station in a small town, but his past catches up with him. Now he must return to the big city world of danger, corruption, double crosses, and duplicitous dames.",Jacques Tourneur,Robert Mitchum,Jane Greer,Kirk Douglas
tt0043643,His Kind of Woman,romance,"A deported gangster's plan to re-enter the USA involves skulduggery at a Mexican resort, and gambler Dan Milner is caught in the middle.","John Farrow, 
Richard Fleischer",Robert Mitchum,Jane Russell,Vincent Price
tt2244901,I Give It a Year,romance,"Newlywed couple Nat and Josh are deliriously happy despite their differences, though friends and family aren't convinced that they can last. With their first anniversary approaching and attractive alternatives in the mix, can they last?",Dan Mazer,Rose Byrne,Rafe Spall,Alex Macqueen
tt8801584,Sunrise in Heaven,romance,"A true love story that spans a lifetime but eventually results in a painful loss of love. Jan is the daughter of an overly protective militant father, but that doesn't stop her from falling love with Steve, a young GI in the Air Force.",Waymon Boone,Caylee Cowan,Travis Burns,Corbin Bernsen
tt15822942,Kysset,romance,The story follows Anton whose top priority is to complete his training as a cavalry officer. During training he orders his platoon to help Baron and he meets the Baron's daughter Edith who has been in an accident.,Bille August,David Dencik,Mathias Bøgelund,Henrik Blauner Clausen
tt9683478,The Half of It,romance,"When smart but cash-strapped teen Ellie Chu agrees to write a love letter for a jock, she doesn't expect to become his friend - or fall for his crush.",Alice Wu,Leah Lewis,Daniel Diemer,Alexxis Lemire
tt3128900,Miss Meadows,romance,A story centered on a proper elementary school teacher who moonlights as a vigilante.,Karen Leigh Hopkins,Katie Holmes,James Badge Dale,Callan Mulvey
tt0037382,To Have and Have Not,romance,"During World War II, American expatriate Harry Morgan helps transport a French Resistance leader and his beautiful wife to Martinique while romancing a sensuous lounge singer.",Howard Hawks,Humphrey Bogart,Lauren Bacall,Walter Brennan
tt0062430,Valley of the Dolls,romance,Film version of Jacqueline Susann's best-selling novel chronicling the rise and fall of three young women in show business.,Mark Robson,Barbara Parkins,Patty Duke,Paul Burke
tt0066579,Women in Love,romance,"Two best friends fall in love with a pair of women, but the relationships soon go in very different directions.",Ken Russell,Alan Bates,Oliver Reed,Glenda Jackson
tt8205028,The Story of My Wife,romance,"Jacob Störr, a sea captain, makes a bet in a café with a friend, to marry the first woman who enters the place. And in walks Lizzy.",Ildikó Enyedi,Léa Seydoux,Gijs Naber,Louis Garrel
tt0118892,Dangerous Beauty,romance,"A Venetian courtesan becomes a hero to her city, but later becomes the target of an inquisition by the Church for witchcraft.",Marshall Herskovitz,Catherine McCormack,Rufus Sewell,Oliver Platt
tt1311071,Kill Your Darlings,romance,"A murder in 1944 draws together the great poets of the beat generation: Allen Ginsberg, Jack Kerouac, and William Burroughs.",John Krokidas,Daniel Radcliffe,Dane DeHaan,Michael C. Hall
tt21103300,My Big Fat Greek Wedding 3,romance,Plot under wraps.,Nia Vardalos,Elena Kampouris,John Corbett,Andrea Martin
tt0052893,Hiroshima Mon Amour,romance,A French actress filming an anti-war film in Hiroshima has an affair with a married Japanese architect as they share their differing perspectives on war.,Alain Resnais,Emmanuelle Riva,Eiji Okada,Stella Dassas
tt0067803,Summer of '42,romance,"During his summer vacation on Nantucket Island in 1942, a youth eagerly awaiting his first sexual encounter finds himself developing an innocent love for a young woman awaiting news on her soldier husband's fate in WWII.",Robert Mulligan,Jennifer O'Neill,Gary Grimes,Jerry Houser
tt0465375,After Sex,romance,"Vignettes about eight different couples at varying points in their relationships, each having conversations immediately after having sex.",Eric Amadio,Marc Blucas,Jose Pablo Cantillo,Emmanuelle Chriqui
tt0106673,Dave,romance,An uncanny Presidential lookalike named Dave is recruited by the Secret Service to become a momentary stand-in for the President of the United States.,Ivan Reitman,Kevin Kline,Sigourney Weaver,Frank Langella
tt1093908,Confessions of a Shopaholic,romance,A college grad lands a job as a financial journalist in New York City to support where she nurtures her shopping addiction and falls for a wealthy entrepreneur.,P.J. Hogan,Isla Fisher,Hugh Dancy,Krysten Ritter
tt0057372,The Nutty Professor,romance,"A timid, nearsighted chemistry teacher discovers a magical potion that can transform him into a suave and handsome Romeo. The Jekyll and Hyde game works well enough until the concoction starts to wear off at the most embarrassing times.",Jerry Lewis,Jerry Lewis,Stella Stevens,Del Moore
tt0026752,Mutiny on the Bounty,romance,"First mate Fletcher Christian leads a revolt against his sadistic commander, Captain Bligh, in this classic seafaring adventure, based on the real-life 1789 mutiny.",Frank Lloyd,Charles Laughton,Clark Gable,Franchot Tone
tt0116242,Everyone Says I Love You,romance,A New York girl sets her father up with a beautiful woman in a troubled marriage while her stepsister gets engaged.,Woody Allen,Woody Allen,Goldie Hawn,Julia Roberts
